,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
5468,2022-08-16T21:00:00,32.9,35.1,20.0,46.69,0.0,0,,0.0,0.0,25.2,16.6,150.0,1010.4,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5469,2022-08-16T22:00:00,31.2,34.0,21.2,55.36,0.0,0,,0.0,0.0,33.8,16.6,170.0,1010.8,50,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5470,2022-08-16T23:00:00,30.7,33.9,21.8,59.09,0.0,0,,0.0,0.0,35.6,18.4,180.0,1011.7,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5471,2022-08-17T00:00:00,29.4,32.7,22.3,65.65,0.0,0,,0.0,0.0,33.1,16.6,180.0,1012.3,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5472,2022-08-17T01:00:00,28.4,31.7,22.9,72.14,0.0,0,,0.0,0.0,33.1,13.0,190.0,1012.5,50,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5473,2022-08-17T02:00:00,27.9,30.9,22.9,74.28,0.0,0,,0.0,0.0,31.7,14.8,190.0,1012.7,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5474,2022-08-17T03:00:00,26.8,29.3,23.4,81.66,0.0,0,,0.0,0.0,29.5,9.4,190.0,1013.4,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5475,2022-08-17T04:00:00,25.0,25.0,23.4,90.85,0.0,0,,0.0,0.0,27.4,5.4,190.0,1013.5,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5476,2022-08-17T05:00:00,25.0,25.0,23.4,90.85,0.0,0,,0.0,0.0,28.1,11.2,190.0,1013.5,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5477,2022-08-17T06:00:00,24.4,24.4,23.4,94.16,0.0,0,,0.0,0.0,25.6,7.6,210.0,1013.8,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5478,2022-08-17T07:00:00,24.4,24.4,23.4,94.16,0.0,0,,0.0,0.0,18.4,5.4,220.0,1014.2,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-day
5479,2022-08-17T08:00:00,25.0,25.0,23.9,93.62,0.0,0,,0.0,0.0,20.9,5.4,180.0,1015.0,25,16.0,153.0,0.6,2,60.0,Partially cloudy,partly-cloudy-day
5480,2022-08-17T09:00:00,28.4,32.0,23.4,74.36,0.0,0,,0.0,0.0,20.9,13.0,240.0,1015.0,25,16.0,314.0,1.1,3,75.0,Partially cloudy,partly-cloudy-day
5481,2022-08-17T10:00:00,30.7,34.3,22.3,60.92,0.0,0,,0.0,0.0,16.6,14.8,200.0,1015.3,25,16.0,584.0,2.1,6,60.0,Partially cloudy,partly-cloudy-day
5482,2022-08-17T11:00:00,32.3,35.3,21.2,52.01,0.0,0,,0.0,0.0,29.5,11.2,230.0,1015.1,25,16.0,757.0,2.7,8,60.0,Partially cloudy,partly-cloudy-day
5483,2022-08-17T12:00:00,33.9,36.8,20.7,46.1,0.0,0,,0.0,0.0,9.4,9.4,210.0,1014.8,25,16.0,894.0,3.2,9,30.0,Partially cloudy,partly-cloudy-day
5484,2022-08-17T13:00:00,35.0,37.6,20.0,41.52,0.0,0,,0.0,0.0,5.8,13.0,190.0,1013.9,50,16.0,964.0,3.5,10,60.0,Partially cloudy,partly-cloudy-day
5485,2022-08-17T14:00:00,36.8,38.9,18.9,35.12,0.0,0,,0.0,0.0,5.0,5.4,275.2,1013.1,50,16.0,972.0,3.5,10,30.0,Partially cloudy,partly-cloudy-day
5486,2022-08-17T15:00:00,37.3,39.2,18.4,33.12,0.0,0,,0.0,0.0,5.0,13.0,70.0,1012.4,50,16.0,911.0,3.3,9,30.0,Partially cloudy,partly-cloudy-day
5487,2022-08-17T16:00:00,36.8,38.2,17.9,32.98,0.0,0,,0.0,0.0,6.8,5.4,357.1,1011.7,88,16.0,782.0,2.8,8,30.0,Partially cloudy,partly-cloudy-day
5488,2022-08-17T17:00:00,37.3,38.8,17.9,32.1,0.0,0,,0.0,0.0,6.1,7.6,197.0,1011.2,88,16.0,512.0,1.8,5,30.0,Partially cloudy,partly-cloudy-day
5489,2022-08-17T18:00:00,37.9,39.5,17.9,31.07,0.0,0,,0.0,0.0,15.1,18.4,170.0,1010.7,88,16.0,335.0,1.2,3,60.0,Partially cloudy,partly-cloudy-day
5490,2022-08-17T19:00:00,36.8,38.2,17.9,32.98,0.0,0,,0.0,0.0,11.2,13.0,180.0,1010.4,88,16.0,153.0,0.6,2,60.0,Partially cloudy,partly-cloudy-day
5491,2022-08-17T20:00:00,33.9,35.2,18.4,39.96,0.0,0,,0.0,0.0,18.4,7.6,170.0,1010.8,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-day
5492,2022-08-17T21:00:00,31.8,32.8,18.4,44.97,0.0,0,,0.0,0.0,20.5,11.2,200.0,1010.6,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5493,2022-08-17T22:00:00,30.0,31.0,18.4,49.84,0.0,0,,0.0,0.0,16.2,9.4,200.0,1011.2,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5494,2022-08-17T23:00:00,30.0,31.2,18.9,51.42,0.0,0,,0.0,0.0,30.6,16.6,180.0,1011.9,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5495,2022-08-18T00:00:00,29.4,31.9,21.2,61.38,0.0,0,,0.0,0.0,38.2,18.4,200.0,1012.3,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5496,2022-08-18T01:00:00,28.9,32.4,22.9,70.08,0.0,0,,0.0,0.0,39.2,14.8,200.0,1012.5,25,16.0,0.0,,0,75.0,Partially cloudy,partly-cloudy-night
5497,2022-08-18T02:00:00,27.9,30.9,22.9,74.28,0.0,0,,0.0,0.0,40.0,14.8,200.0,1012.8,50,16.0,0.0,,0,75.0,Partially cloudy,partly-cloudy-night
5498,2022-08-18T03:00:00,27.3,30.0,22.9,76.93,0.0,0,,0.0,0.0,19.8,9.4,190.0,1013.1,50,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5499,2022-08-18T04:00:00,27.9,30.9,22.9,74.28,0.0,0,,0.0,0.0,18.7,0.0,0.0,1013.9,50,16.0,0.0,,0,75.0,Partially cloudy,partly-cloudy-night
5500,2022-08-18T05:00:00,25.7,25.7,22.9,84.55,0.0,0,,0.0,0.0,5.4,11.2,170.0,1013.3,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5501,2022-08-18T06:00:00,25.7,25.7,23.4,87.14,0.0,0,,0.0,0.0,15.1,11.2,190.0,1013.0,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5502,2022-08-18T07:00:00,25.7,25.7,23.4,87.14,0.0,0,,0.0,0.0,17.3,14.8,200.0,1012.8,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-day
5503,2022-08-18T08:00:00,26.2,26.2,23.4,84.6,0.0,0,,0.0,0.0,21.2,9.4,210.0,1013.2,50,16.0,148.0,0.5,1,60.0,Partially cloudy,partly-cloudy-day
5504,2022-08-18T09:00:00,29.4,33.1,22.9,68.08,0.0,0,,0.0,0.0,22.0,13.0,220.0,1013.2,50,16.0,332.0,1.2,3,75.0,Partially cloudy,partly-cloudy-day
5505,2022-08-18T10:00:00,30.7,33.9,21.8,59.09,0.0,0,,0.0,0.0,17.6,13.0,230.0,1013.6,25,16.0,565.0,2.0,6,60.0,Partially cloudy,partly-cloudy-day
5506,2022-08-18T11:00:00,32.3,35.9,21.8,53.95,0.0,0,,0.0,0.0,10.1,5.4,242.6,1013.3,25,16.0,738.0,2.7,7,60.0,Partially cloudy,partly-cloudy-day
5507,2022-08-18T12:00:00,34.4,37.4,20.7,44.83,0.0,0,,0.0,0.0,7.9,11.2,260.0,1012.9,25,16.0,878.0,3.2,9,75.0,Partially cloudy,partly-cloudy-day
5508,2022-08-18T13:00:00,35.7,38.0,19.4,38.49,0.0,0,,0.0,0.0,8.3,9.4,130.0,1012.0,50,16.0,935.0,3.4,9,75.0,Partially cloudy,partly-cloudy-day
5509,2022-08-18T14:00:00,37.3,39.9,19.4,35.25,0.0,0,,0.0,0.0,15.8,16.6,160.0,1010.4,88,16.0,792.0,2.9,8,60.0,Partially cloudy,partly-cloudy-day
5510,2022-08-18T15:00:00,36.2,38.2,18.9,36.29,0.0,0,,0.0,0.0,27.7,9.4,150.9,1010.5,88,16.0,612.0,2.2,6,10.0,Partially cloudy,partly-cloudy-day
5511,2022-08-18T16:00:00,26.2,26.2,21.8,76.76,0.0,0,,0.0,0.0,50.0,35.3,40.0,1012.9,88,16.0,3.0,0.0,0,30.0,Partially cloudy,partly-cloudy-day
5512,2022-08-18T17:00:00,24.4,24.4,22.9,91.36,0.8,100,rain,0.0,0.0,32.4,24.1,50.0,1013.2,88,16.0,3.0,0.0,0,3.0,"Rain, Partially cloudy",rain
5513,2022-08-18T18:00:00,23.4,23.4,22.3,93.55,1.8,100,rain,0.0,0.0,25.6,18.4,100.0,1011.4,88,16.0,3.0,0.0,0,5.0,"Rain, Partially cloudy",rain
5514,2022-08-18T19:00:00,24.4,24.4,22.3,88.09,0.0,0,,0.0,0.0,19.8,11.2,20.0,1010.4,88,16.0,24.0,0.1,0,5.0,Partially cloudy,partly-cloudy-day
5515,2022-08-18T20:00:00,25.0,25.0,22.3,84.99,0.0,0,,0.0,0.0,18.4,0.0,0.0,1011.3,50,16.0,0.0,,0,5.0,Partially cloudy,partly-cloudy-day
5516,2022-08-18T21:00:00,24.4,24.4,21.8,85.44,0.0,0,,0.0,0.0,16.9,0.0,0.0,1012.1,88,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5517,2022-08-18T22:00:00,23.9,23.9,21.8,88.05,0.0,0,,0.0,0.0,19.4,7.6,150.0,1013.5,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5518,2022-08-18T23:00:00,22.9,22.9,21.8,93.53,0.0,0,,0.0,0.0,12.2,5.4,270.0,1013.4,50,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5519,2022-08-19T00:00:00,22.9,22.9,22.3,96.42,0.0,0,,0.0,0.0,6.1,0.0,0.0,1013.2,50,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
5520,2022-08-19T01:00:00,22.9,22.9,22.3,96.42,0.0,0,,0.0,0.0,7.6,0.0,0.0,1013.1,50,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5521,2022-08-19T02:00:00,22.9,22.9,22.3,96.42,0.0,0,,0.0,0.0,5.0,0.0,0.0,1012.6,25,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5522,2022-08-19T03:00:00,22.3,22.3,22.3,100.0,0.0,0,,0.0,0.0,6.1,0.0,0.0,1012.3,50,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5523,2022-08-19T04:00:00,22.9,22.9,22.3,96.42,0.0,0,,0.0,0.0,4.7,5.4,260.0,1012.3,50,16.0,0.0,,0,3.0,Partially cloudy,partly-cloudy-night
5524,2022-08-19T05:00:00,23.4,23.4,22.3,93.55,0.0,0,,0.0,0.0,5.8,0.0,0.0,1012.7,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
5525,2022-08-19T06:00:00,23.4,23.4,22.9,97.02,0.0,0,,0.0,0.0,7.2,0.0,0.0,1012.8,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
5526,2022-08-19T07:00:00,23.4,23.4,22.9,97.02,0.0,0,,0.0,0.0,3.6,0.0,0.0,1012.8,100,16.0,0.0,,0,10.0,Overcast,cloudy
5527,2022-08-19T08:00:00,23.9,23.9,22.9,94.14,0.0,0,,0.0,0.0,3.2,0.0,0.0,1013.4,100,16.0,41.0,0.1,0,10.0,Overcast,cloudy
5528,2022-08-19T09:00:00,25.7,25.7,22.9,84.55,0.0,0,,0.0,0.0,4.0,9.4,10.0,1013.4,50,16.0,38.0,0.1,0,30.0,Partially cloudy,partly-cloudy-day
5529,2022-08-19T10:00:00,26.8,29.1,22.9,79.22,0.0,0,,0.0,0.0,13.0,7.6,80.0,1013.1,50,16.0,34.0,0.1,0,30.0,Partially cloudy,partly-cloudy-day
5530,2022-08-19T11:00:00,30.0,34.4,23.4,67.79,0.0,0,,0.0,0.0,13.7,9.4,40.0,1012.9,50,16.0,113.0,0.4,1,30.0,Partially cloudy,partly-cloudy-day
5531,2022-08-19T12:00:00,30.7,35.4,23.4,65.12,0.0,0,,0.0,0.0,10.4,9.4,46.4,1012.8,88,16.0,828.0,3.0,8,30.0,Partially cloudy,partly-cloudy-day
5532,2022-08-19T13:00:00,31.8,35.7,22.3,57.22,0.0,0,,0.0,0.0,6.8,7.6,65.9,1011.8,88,16.0,622.0,2.2,6,60.0,Partially cloudy,partly-cloudy-day
5533,2022-08-19T14:00:00,33.9,38.3,22.3,50.84,0.0,0,,0.0,0.0,16.6,20.5,90.0,1010.9,88,16.0,40.0,0.1,0,60.0,Partially cloudy,partly-cloudy-day
5534,2022-08-19T15:00:00,26.2,26.2,22.9,82.08,3.3,100,rain,0.0,0.0,50.0,35.3,30.0,1012.1,100,6.0,3.0,0.0,0,30.0,"Rain, Overcast",rain
5535,2022-08-19T16:00:00,27.3,30.5,23.9,81.72,2.8,100,rain,0.0,0.0,32.4,7.6,107.5,1011.3,100,16.0,10.0,0.0,0,30.0,"Rain, Overcast",rain
5536,2022-08-19T17:00:00,25.0,25.0,24.4,96.48,0.8,100,rain,0.0,0.0,35.3,13.0,110.0,1012.0,100,8.0,1.0,0.0,0,30.0,"Rain, Overcast",rain
5537,2022-08-19T18:00:00,25.0,25.0,24.4,96.48,4.1,100,rain,0.0,0.0,16.6,5.4,50.0,1011.8,88,14.0,2.0,0.0,0,60.0,"Rain, Partially cloudy",rain
5538,2022-08-19T19:00:00,25.0,25.0,24.4,96.48,0.3,100,rain,0.0,0.0,20.9,9.4,110.0,1011.8,88,14.0,1.0,0.0,0,30.0,"Rain, Partially cloudy",rain
5539,2022-08-19T20:00:00,24.4,24.4,23.9,97.04,0.3,100,rain,0.0,0.0,18.7,7.6,120.0,1011.2,88,16.0,0.0,,0,30.0,"Rain, Partially cloudy",rain
5540,2022-08-19T21:00:00,24.4,24.4,23.4,94.16,0.0,0,,0.0,0.0,10.1,5.4,60.0,1012.1,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5541,2022-08-19T22:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,18.7,5.4,100.0,1012.5,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5542,2022-08-19T23:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,24.8,5.4,150.0,1012.7,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5543,2022-08-20T00:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,18.7,0.0,0.0,1013.2,100,16.0,0.0,,0,30.0,Overcast,cloudy
5544,2022-08-20T01:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,18.0,0.0,0.0,1013.3,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5545,2022-08-20T02:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,17.3,9.4,160.0,1013.0,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5546,2022-08-20T03:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,22.3,9.4,170.0,1013.5,50,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5547,2022-08-20T04:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,26.6,7.6,170.0,1013.2,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5548,2022-08-20T05:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,16.9,0.0,0.0,1013.3,25,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5549,2022-08-20T06:00:00,23.4,23.4,23.4,100.0,0.0,0,,0.0,0.0,11.2,0.0,0.0,1013.8,25,10.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5550,2022-08-20T07:00:00,23.9,23.9,23.9,100.0,0.0,0,,0.0,0.0,10.8,0.0,0.0,1014.7,88,13.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5551,2022-08-20T08:00:00,25.0,25.0,24.4,96.48,0.0,0,,0.0,0.0,10.1,5.4,130.0,1015.4,88,10.0,95.0,0.3,1,60.0,Partially cloudy,partly-cloudy-day
5552,2022-08-20T09:00:00,25.7,25.7,25.0,95.92,0.0,0,,0.0,0.0,17.3,5.4,164.0,1016.0,88,13.0,344.0,1.2,3,75.0,Partially cloudy,partly-cloudy-day
5553,2022-08-20T10:00:00,27.9,32.4,25.0,84.27,0.0,0,,0.0,0.0,20.2,14.8,150.0,1016.0,88,16.0,542.0,2.0,5,75.0,Partially cloudy,partly-cloudy-day
5554,2022-08-20T11:00:00,30.7,33.9,21.8,59.09,0.0,0,,0.0,0.0,20.2,18.4,200.0,1015.8,50,16.0,642.0,2.3,6,75.0,Partially cloudy,partly-cloudy-day
5555,2022-08-20T12:00:00,31.8,35.3,21.8,55.5,0.0,0,,0.0,0.0,18.4,16.6,170.0,1015.4,50,16.0,755.0,2.7,8,60.0,Partially cloudy,partly-cloudy-day
5556,2022-08-20T13:00:00,33.4,35.2,19.4,43.74,0.0,0,,0.0,0.0,19.1,13.0,200.0,1014.6,50,16.0,561.0,2.0,6,60.0,Partially cloudy,partly-cloudy-day
5557,2022-08-20T14:00:00,33.9,35.8,19.4,42.53,0.0,0,,0.0,0.0,29.5,9.4,147.9,1014.0,50,16.0,694.0,2.5,7,60.0,Partially cloudy,partly-cloudy-day
5558,2022-08-20T15:00:00,35.7,38.0,19.4,38.49,0.0,0,,0.0,0.0,27.7,13.0,140.0,1012.7,88,16.0,898.0,3.2,9,10.0,Partially cloudy,partly-cloudy-day
5559,2022-08-20T16:00:00,36.8,39.3,19.4,36.23,0.0,0,,0.0,0.0,21.6,14.8,110.0,1011.9,88,16.0,390.0,1.4,4,10.0,Partially cloudy,partly-cloudy-day
5560,2022-08-20T17:00:00,35.7,37.6,18.9,37.31,0.0,0,,0.0,0.0,33.5,24.1,160.0,1011.3,100,16.0,471.0,1.7,5,30.0,Overcast,cloudy
5561,2022-08-20T18:00:00,33.9,37.8,21.8,49.32,0.0,0,,0.0,0.0,27.4,29.5,130.0,1011.3,100,16.0,244.0,0.9,2,60.0,Overcast,cloudy
5562,2022-08-20T19:00:00,30.7,35.9,23.9,67.11,0.5,100,rain,0.0,0.0,33.5,22.3,120.0,1012.0,88,16.0,137.0,0.5,1,60.0,"Rain, Partially cloudy",rain
5563,2022-08-20T20:00:00,31.8,35.3,21.8,55.5,0.0,0,,0.0,0.0,40.7,27.7,140.0,1012.2,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-day
5564,2022-08-20T21:00:00,30.7,33.9,21.8,59.09,0.0,0,,0.0,0.0,33.1,22.3,150.0,1013.1,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5565,2022-08-20T22:00:00,29.4,31.9,21.2,61.38,0.0,0,,0.0,0.0,37.1,18.4,150.0,1014.0,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5566,2022-08-20T23:00:00,28.4,30.6,21.2,65.04,0.0,0,,0.0,0.0,34.9,16.6,160.0,1014.4,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5567,2022-08-21T00:00:00,27.3,29.7,22.3,74.18,0.0,0,,0.0,0.0,29.5,11.2,160.0,1014.7,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5568,2022-08-21T01:00:00,26.8,29.3,23.4,81.66,0.0,0,,0.0,0.0,32.8,16.6,160.0,1014.6,50,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5569,2022-08-21T02:00:00,26.2,26.2,23.4,84.6,0.0,0,,0.0,0.0,30.2,13.0,180.0,1014.4,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5570,2022-08-21T03:00:00,25.7,25.7,23.4,87.14,0.0,0,,0.0,0.0,23.8,13.0,170.0,1014.0,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5571,2022-08-21T04:00:00,25.0,25.0,23.9,93.62,0.0,0,,0.0,0.0,24.1,11.2,190.0,1013.9,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5572,2022-08-21T05:00:00,25.0,25.0,23.9,93.62,0.0,0,,0.0,0.0,24.8,11.2,190.0,1013.9,100,16.0,0.0,,0,60.0,Overcast,cloudy
5573,2022-08-21T06:00:00,23.9,23.9,23.4,97.03,0.0,0,,0.0,0.0,14.4,0.0,0.0,1014.4,25,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5574,2022-08-21T07:00:00,24.4,24.4,23.9,97.04,0.0,0,,0.0,0.0,20.5,0.0,0.0,1016.3,100,11.0,0.0,,0,60.0,Overcast,cloudy
5575,2022-08-21T08:00:00,25.0,25.0,24.4,96.48,0.0,0,,0.0,0.0,19.4,5.4,100.0,1015.0,100,11.0,132.0,0.5,1,60.0,Overcast,cloudy
5576,2022-08-21T09:00:00,26.8,29.7,24.4,86.72,0.0,0,,0.0,0.0,24.8,13.0,140.0,1016.6,88,16.0,318.0,1.1,3,60.0,Partially cloudy,partly-cloudy-day
5577,2022-08-21T10:00:00,28.9,32.4,22.9,70.08,0.0,0,,0.0,0.0,38.9,18.4,170.0,1015.4,100,16.0,411.0,1.5,4,60.0,Overcast,cloudy
5578,2022-08-21T11:00:00,30.7,34.9,22.9,63.18,0.0,0,,0.0,0.0,31.3,25.9,170.0,1015.3,88,16.0,530.0,1.9,5,30.0,Partially cloudy,partly-cloudy-day
5579,2022-08-21T12:00:00,29.4,32.3,21.8,63.68,0.0,0,,0.0,0.0,35.3,22.3,200.0,1015.3,100,16.0,181.0,0.7,2,60.0,Overcast,cloudy
5580,2022-08-21T13:00:00,31.2,35.0,22.3,59.21,0.0,0,,0.0,0.0,31.7,22.3,170.0,1014.7,100,16.0,335.0,1.2,3,75.0,Overcast,cloudy
5581,2022-08-21T14:00:00,32.3,35.9,21.8,53.95,0.0,0,,0.0,0.0,28.8,24.1,200.0,1014.0,100,16.0,432.0,1.6,4,30.0,Overcast,cloudy
5582,2022-08-21T15:00:00,32.3,36.3,22.3,55.63,0.0,0,,0.0,0.0,37.1,25.9,180.0,1013.3,100,16.0,30.0,0.1,0,75.0,Overcast,cloudy
5583,2022-08-21T16:00:00,26.8,29.7,24.4,86.72,0.3,100,rain,0.0,0.0,33.5,16.6,200.0,1013.3,100,16.0,623.0,2.2,6,75.0,"Rain, Overcast",rain
5584,2022-08-21T17:00:00,31.8,36.8,23.4,61.17,0.0,0,,0.0,0.0,25.6,18.4,200.0,1011.7,50,16.0,157.0,0.6,2,60.0,Partially cloudy,partly-cloudy-day
5585,2022-08-21T18:00:00,30.0,34.9,23.9,69.86,0.0,0,,0.0,0.0,35.3,18.4,150.0,1011.3,100,16.0,321.0,1.2,3,60.0,Overcast,cloudy
5586,2022-08-21T19:00:00,31.8,35.7,22.3,57.22,0.0,0,,0.0,0.0,35.3,18.4,170.0,1011.4,88,16.0,157.0,0.6,2,30.0,Partially cloudy,partly-cloudy-day
5587,2022-08-21T20:00:00,30.0,33.9,22.9,65.77,0.0,0,,0.0,0.0,24.8,22.3,150.0,1011.8,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-day
5588,2022-08-21T21:00:00,28.4,31.7,22.9,72.14,0.0,0,,0.0,0.0,33.8,16.6,160.0,1012.2,88,16.0,0.0,,0,30.0,Partially cloudy,partly-cloudy-night
5589,2022-08-21T22:00:00,27.9,31.2,23.4,76.56,0.0,0,,0.0,0.0,36.4,13.0,160.0,1012.8,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5590,2022-08-21T23:00:00,27.3,30.5,23.9,81.72,0.0,0,,0.0,0.0,36.7,13.0,170.0,1013.3,88,16.0,0.0,,0,60.0,Partially cloudy,partly-cloudy-night
5591,2022-08-22T00:00:00,27.3,30.8,24.4,84.21,0.0,0,,0.0,0.0,35.3,13.0,170.0,1013.1,100,16.0,0.0,,0,60.0,Overcast,cloudy
5592,2022-08-22T01:00:00,27.3,30.8,24.4,84.21,0.0,0,,0.0,0.0,39.6,16.6,180.0,1013.0,100,16.0,0.0,,0,60.0,Overcast,cloudy
5593,2022-08-22T02:00:00,26.8,29.7,24.4,86.72,0.0,0,,0.0,0.0,34.2,20.5,180.0,1012.8,100,16.0,0.0,,0,75.0,Overcast,cloudy
5594,2022-08-22T03:00:00,26.8,29.7,24.4,86.72,0.0,0,,0.0,0.0,30.2,13.0,190.0,1012.6,100,16.0,0.0,,0,75.0,Overcast,cloudy
5595,2022-08-22T04:00:00,26.8,29.7,24.4,86.72,0.0,0,,0.0,0.0,37.8,11.2,180.0,1012.2,88,16.0,0.0,,0,75.0,Partially cloudy,partly-cloudy-night
5596,2022-08-22T05:00:00,26.2,26.2,25.0,93.12,0.0,0,,0.0,0.0,29.5,9.4,190.0,1012.2,88,16.0,0.0,,0,75.0,Partially cloudy,partly-cloudy-night
5597,2022-08-22T06:00:00,26.2,26.2,25.0,93.12,0.0,0,,0.0,0.0,24.8,9.4,180.0,1012.2,100,16.0,0.0,,0,75.0,Overcast,cloudy
5598,2022-08-22T07:00:00,25.7,25.7,24.4,92.54,0.0,0,,0.0,0.0,27.0,11.2,190.0,1012.1,88,16.0,0.0,,0,75.0,Partially cloudy,partly-cloudy-night
5599,2022-08-22T08:00:00,26.2,26.2,23.9,87.19,0.0,0,,0.0,0.0,32.8,14.8,180.0,1011.9,88,16.0,118.0,0.4,1,60.0,Partially cloudy,partly-cloudy-day
5600,2022-08-22T09:00:00,27.3,30.5,23.9,81.72,0.0,0,,0.0,0.0,36.0,18.4,190.0,1013.6,88,16.0,171.0,0.6,2,60.0,Partially cloudy,partly-cloudy-day
5601,2022-08-22T10:00:00,28.9,32.8,23.4,72.23,0.0,0,,0.0,0.0,42.5,27.7,200.0,1012.6,100,16.0,422.0,1.5,4,75.0,Overcast,cloudy
5602,2022-08-22T11:00:00,31.8,36.3,22.9,59.35,0.0,0,,0.0,0.0,38.9,24.1,190.0,1012.3,100,16.0,687.0,2.5,7,75.0,Overcast,cloudy
5603,2022-08-22T12:00:00,31.8,35.7,22.3,57.22,0.0,0,,0.0,0.0,25.6,18.4,210.0,1012.1,100,16.0,794.0,2.9,8,60.0,Overcast,cloudy
5604,2022-08-22T13:00:00,33.4,37.7,22.3,52.28,0.0,0,,0.0,0.0,38.9,24.1,210.0,1010.7,88,16.0,866.0,3.1,9,75.0,Partially cloudy,partly-cloudy-day
5605,2022-08-22T14:00:00,35.0,39.7,22.3,47.82,0.0,0,,0.0,0.0,38.9,22.3,190.0,1009.8,88,16.0,637.0,2.3,6,60.0,Partially cloudy,partly-cloudy-day
5606,2022-08-22T15:00:00,35.7,40.6,22.3,46.01,0.0,0,,0.0,0.0,24.5,22.3,190.0,1008.7,88,16.0,679.0,2.4,7,30.0,Partially cloudy,partly-cloudy-day
5607,2022-08-22T16:00:00,33.9,37.8,21.8,49.32,0.0,0,,0.0,0.0,29.5,13.0,220.0,1008.0,88,16.0,176.0,0.6,2,10.0,Partially cloudy,partly-cloudy-day
